Customer ID,Gender,Age,Senior Citizen,Partner,Dependents,Tenure,Subscription Type,Contract Type,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Support Tickets,Login Frequency,Usage Hours,Device Protection,Tech Support,Online Security,Churn
CUST-3627,Female,46,0,Yes,No,4,Basic,Annual,No,Bank transfer,18.18,72.72,4,15,81.5,Yes,No,Yes,No
CUST-3628,Male,35,0,Yes,No,14,Premium,Monthly,Yes,Mailed check,96.58,1352.12,3,13,68.5,No,No,Yes,No
CUST-3629,Female,61,0,No,Yes,3,Premium,Monthly,Yes,Electronic check,61.71,185.13,9,4,25.7,Yes,No,Yes,Yes
CUST-3630,Female,25,0,Yes,Yes,72,Basic,Annual,Yes,Electronic check,55.98,4030.56,0,22,159.5,No,No,No,No
CUST-3631,Female,71,1,No,No,29,Premium,Monthly,Yes,Electronic check,91.94,2666.26,4,18,100.6,No,No,No,Yes
CUST-3632,Male,48,0,Yes,No,22,Basic,Monthly,No,Credit card,55.37,1218.14,2,11,71.8,No,No,Yes,No
CUST-3633,Male,79,0,Yes,No,51,Premium,Monthly,No,Electronic check,96.17,4904.67,0,24,175.6,No,No,Yes,No
CUST-3634,Female,51,0,No,Yes,72,Basic,Monthly,No,Electronic check,49.71,3579.12,0,26,185.5,No,No,Yes,No
CUST-3635,Female,24,0,No,No,72,Basic,Monthly,Yes,Electronic check,43.6,3139.2,0,21,107.2,Yes,Yes,No,No
CUST-3636,Female,53,0,Yes,No,52,Premium,Annual,Yes,Credit card,112.97,5874.44,0,21,143.3,Yes,No,Yes,No
CUST-3637,Male,35,0,No,No,16,Basic,Monthly,Yes,Bank transfer,61.02,976.32,1,19,124.5,Yes,No,Yes,No
CUST-3638,Male,77,1,Yes,Yes,3,Premium,Monthly,Yes,Bank transfer,100.75,302.25,6,10,67.6,No,Yes,No,Yes
CUST-3639,Female,55,0,Yes,Yes,4,Basic,Monthly,Yes,Electronic check,49.42,197.68,5,6,34.2,No,No,No,Yes
CUST-3640,Male,76,0,Yes,Yes,1,Premium,Monthly,Yes,Electronic check,105.54,105.54,6,13,53.1,No,Yes,Yes,Yes
CUST-3641,Female,26,0,Yes,Yes,1,Basic,Annual,Yes,Electronic check,42.86,42.86,3,8,42.9,Yes,No,No,No
CUST-3642,Male,76,1,No,No,72,Premium,Monthly,Yes,Credit card,100.25,7218.0,1,28,194.6,Yes,No,Yes,No
CUST-3643,Male,26,0,Yes,Yes,72,Basic,Monthly,Yes,Electronic check,34.76,2502.72,0,29,205.9,No,Yes,No,No
CUST-3644,Female,63,0,Yes,No,37,Basic,Annual,No,Credit card,25.4,939.8,1,14,104.7,Yes,No,Yes,No
CUST-3645,Female,25,0,Yes,No,43,Premium,Monthly,Yes,Mailed check,93.41,4016.63,2,30,147.7,No,Yes,Yes,No
CUST-3646,Female,68,0,No,No,24,Premium,Monthly,Yes,Bank transfer,110.13,2643.12,2,14,92.5,No,Yes,No,No
CUST-3647,Female,52,0,Yes,No,9,Premium,Monthly,No,Mailed check,105.35,948.15,8,8,38.4,No,No,No,Yes
CUST-3648,Male,35,0,No,No,72,Basic,Monthly,No,Credit card,28.79,2072.88,1,24,112.4,Yes,Yes,Yes,No
CUST-3649,Male,22,0,No,No,11,Premium,Annual,Yes,Electronic check,84.48,929.28,6,9,61.2,No,No,No,Yes
CUST-3650,Male,31,0,No,Yes,45,Basic,Annual,Yes,Mailed check,39.09,1759.05,0,24,112.7,No,No,No,No
CUST-3651,Female,45,0,No,Yes,10,Premium,Annual,No,Electronic check,73.87,738.7,1,13,53.7,Yes,Yes,No,Yes
CUST-3652,Male,47,0,No,Yes,68,Basic,Annual,No,Mailed check,33.79,2297.72,0,28,179.9,Yes,Yes,Yes,No
CUST-3653,Female,21,0,No,Yes,35,Basic,Annual,No,Credit card,26.05,911.75,0,14,57.9,Yes,Yes,Yes,No
CUST-3654,Male,56,0,No,No,34,Premium,Annual,Yes,Electronic check,89.74,3051.16,3,16,98.3,No,Yes,No,No
CUST-3655,Female,37,0,Yes,No,4,Premium,Monthly,Yes,Mailed check,87.62,350.48,4,17,122.7,No,No,Yes,No
CUST-3656,Female,42,0,Yes,Yes,18,Premium,Monthly,Yes,Bank transfer,107.44,1933.92,4,20,83.5,Yes,No,No,No
CUST-3657,Male,45,0,No,No,25,Premium,Monthly,Yes,Credit card,99.09,2477.25,4,11,73.5,No,Yes,No,Yes
CUST-3658,Female,29,0,No,No,12,Premium,Monthly,Yes,Electronic check,111.09,1333.08,3,16,68.7,No,No,Yes,Yes
CUST-3659,Female,19,0,No,No,70,Basic,Monthly,No,Mailed check,18.0,1260.0,3,29,188.2,No,No,No,No
CUST-3660,Male,60,0,Yes,Yes,60,Premium,Annual,No,Credit card,78.71,4722.6,0,30,224.5,No,No,No,No
CUST-3661,Female,31,0,No,Yes,23,Premium,Monthly,No,Bank transfer,100.19,2304.37,2,14,80.1,No,No,No,Yes
CUST-3662,Female,39,0,Yes,No,14,Basic,Annual,No,Credit card,49.1,687.4,3,9,49.6,No,No,No,No
CUST-3663,Female,48,0,Yes,Yes,54,Premium,Monthly,No,Bank transfer,90.06,4863.24,0,30,218.7,No,Yes,Yes,No
CUST-3664,Male,40,0,No,No,8,Premium,Monthly,Yes,Mailed check,109.47,875.76,6,16,104.2,Yes,No,No,No
CUST-3665,Male,65,0,Yes,No,3,Premium,Monthly,No,Mailed check,94.27,282.81,3,14,81.2,No,No,No,No
CUST-3666,Female,37,0,No,No,2,Basic,Monthly,Yes,Electronic check,79.24,158.48,5,8,52.1,Yes,No,No,Yes
CUST-3667,Male,78,1,No,No,2,Basic,Annual,Yes,Mailed check,46.52,93.04,3,12,62.5,No,Yes,No,No
CUST-3668,Female,55,0,No,Yes,23,Premium,Annual,Yes,Electronic check,85.58,1968.34,4,16,122.4,No,No,No,No
CUST-3669,Female,72,1,Yes,No,10,Basic,Monthly,Yes,Electronic check,68.52,685.2,2,14,56.4,No,No,No,Yes
CUST-3670,Female,21,0,No,Yes,39,Premium,Annual,Yes,Electronic check,95.3,3716.7,2,15,76.1,No,No,No,No
CUST-3671,Female,32,0,Yes,No,35,Premium,Annual,Yes,Electronic check,104.23,3648.05,2,14,102.9,No,Yes,No,No
CUST-3672,Female,41,0,No,Yes,26,Premium,Monthly,Yes,Bank transfer,80.61,2095.86,0,30,143.9,No,No,Yes,No
CUST-3673,Male,42,0,No,No,15,Premium,Monthly,Yes,Electronic check,100.38,1505.7,2,22,108.7,No,No,Yes,No
CUST-3674,Female,18,0,No,Yes,63,Basic,Monthly,Yes,Bank transfer,44.23,2786.49,0,30,187.4,Yes,Yes,Yes,No
CUST-3675,Male,24,0,No,No,41,Basic,Monthly,Yes,Credit card,55.09,2258.69,0,25,167.6,Yes,Yes,No,No
CUST-3676,Male,74,1,No,No,11,Basic,Annual,Yes,Mailed check,39.77,437.47,4,15,62.5,Yes,No,No,No
CUST-3677,Female,48,0,Yes,No,23,Premium,Annual,Yes,Mailed check,70.09,1612.07,2,16,117.0,Yes,No,Yes,No
CUST-3678,Female,29,0,No,Yes,6,Basic,Monthly,No,Mailed check,55.64,333.84,4,12,75.3,No,Yes,No,Yes
CUST-3679,Male,59,0,No,No,14,Premium,Annual,No,Mailed check,94.81,1327.34,1,19,79.6,Yes,No,No,No
CUST-3680,Male,22,0,No,No,72,Basic,Annual,Yes,Electronic check,35.03,2522.16,0,30,184.7,No,Yes,Yes,No
CUST-3681,Male,61,0,Yes,No,9,Premium,Monthly,Yes,Bank transfer,97.05,873.45,4,18,83.8,No,Yes,Yes,Yes
CUST-3682,Female,67,1,No,No,40,Basic,Monthly,No,Mailed check,47.47,1898.8,0,15,68.5,No,Yes,No,No
CUST-3683,Male,59,0,No,No,9,Basic,Monthly,No,Electronic check,51.52,463.68,5,14,87.4,No,No,Yes,Yes
CUST-3684,Female,55,0,No,Yes,72,Premium,Annual,Yes,Electronic check,101.1,7279.2,0,30,204.8,No,No,No,No
CUST-3685,Female,77,1,No,No,13,Premium,Annual,Yes,Mailed check,115.97,1507.61,3,13,66.9,No,Yes,No,No
CUST-3686,Female,29,0,Yes,No,14,Basic,Annual,Yes,Credit card,40.28,563.92,2,13,99.3,No,Yes,No,No
CUST-3687,Male,56,0,No,No,30,Premium,Monthly,No,Credit card,110.18,3305.4,1,21,119.4,Yes,Yes,No,No
CUST-3688,Female,35,0,Yes,No,30,Basic,Monthly,Yes,Bank transfer,39.21,1176.3,1,23,125.6,Yes,No,Yes,No
CUST-3689,Female,19,0,Yes,No,29,Basic,Annual,Yes,Bank transfer,21.97,637.13,1,19,119.8,Yes,No,Yes,No
CUST-3690,Female,27,0,Yes,No,28,Basic,Annual,Yes,Mailed check,64.18,1797.04,1,16,114.2,No,No,Yes,No
CUST-3691,Female,32,0,Yes,Yes,13,Premium,Monthly,Yes,Mailed check,82.33,1070.29,3,9,38.9,No,No,No,No
CUST-3692,Female,47,0,No,No,19,Basic,Monthly,No,Electronic check,57.1,1084.9,1,17,125.7,No,No,Yes,No
CUST-3693,Male,61,0,No,Yes,30,Premium,Monthly,No,Bank transfer,96.19,2885.7,2,19,114.0,No,No,Yes,No
CUST-3694,Female,75,1,Yes,No,37,Basic,Monthly,No,Electronic check,48.36,,0,17,103.5,No,No,Yes,No
CUST-3695,Female,34,0,Yes,No,10,Basic,Annual,Yes,Mailed check,61.81,618.1,7,11,80.6,No,No,Yes,Yes
CUST-3696,Male,21,0,Yes,No,40,Basic,Monthly,Yes,Credit card,18.0,720.0,0,30,187.0,No,Yes,Yes,No
CUST-3697,Female,24,0,No,No,72,Premium,Annual,No,Credit card,107.24,7721.28,1,30,173.6,No,Yes,No,No
CUST-3698,Male,79,1,Yes,No,47,Premium,Monthly,Yes,Bank transfer,104.78,4924.66,0,25,182.8,Yes,No,No,No
CUST-3699,Female,58,0,Yes,Yes,3,Basic,Monthly,Yes,Electronic check,31.52,94.56,7,9,70.7,No,No,No,Yes
CUST-3700,Male,48,0,Yes,Yes,21,Basic,Monthly,Yes,Mailed check,45.15,948.15,2,26,182.0,No,No,No,No
CUST-3701,Male,68,0,Yes,No,19,Basic,Monthly,No,Mailed check,58.1,1103.9,3,18,137.9,Yes,No,Yes,No
CUST-3702,Female,77,1,Yes,Yes,14,Premium,Annual,Yes,Credit card,78.96,1105.44,2,12,85.3,Yes,Yes,No,No
CUST-3703,Female,76,1,No,Yes,23,Basic,Annual,No,Credit card,42.09,968.07,1,17,121.7,Yes,No,No,No
CUST-3704,Female,72,0,Yes,No,20,Basic,Annual,Yes,Electronic check,61.44,1228.8,0,21,102.6,No,Yes,No,No
CUST-3705,Male,56,0,No,Yes,1,Basic,Monthly,Yes,Electronic check,23.84,23.84,3,11,84.8,No,Yes,Yes,No
CUST-3706,Male,72,1,No,Yes,9,Premium,Monthly,No,Credit card,98.98,890.82,6,7,31.2,Yes,No,Yes,No
CUST-3707,Male,51,0,No,Yes,8,Basic,Monthly,No,Credit card,49.14,393.12,0,15,91.9,No,Yes,Yes,No
CUST-3708,Female,23,0,No,No,15,Basic,Monthly,Yes,Electronic check,48.1,721.5,4,15,60.8,No,Yes,No,No
CUST-3709,Male,67,0,No,Yes,7,Premium,Annual,No,Bank transfer,76.35,534.45,7,12,65.5,No,No,No,Yes
CUST-3710,Male,55,0,Yes,No,3,Basic,Monthly,Yes,Electronic check,44.21,132.63,5,14,94.4,Yes,Yes,Yes,Yes
CUST-3711,Female,62,0,No,Yes,8,Premium,Monthly,No,Electronic check,95.19,761.52,2,8,33.1,Yes,No,No,Yes
CUST-3712,Male,75,1,No,No,64,Basic,Monthly,No,Credit card,42.4,2713.6,2,23,98.6,No,No,No,No
CUST-3713,Male,68,0,Yes,No,53,Basic,Monthly,No,Bank transfer,57.02,3022.06,0,30,184.0,Yes,No,No,No
CUST-3714,Female,79,1,No,No,20,Basic,Annual,Yes,Electronic check,44.93,898.6,2,15,63.5,Yes,Yes,Yes,No
CUST-3715,Male,51,0,Yes,No,70,Premium,Monthly,Yes,Electronic check,98.24,6876.8,0,30,156.7,No,Yes,No,No
CUST-3716,Female,61,0,Yes,No,9,Basic,Monthly,Yes,Credit card,24.23,218.07,2,11,77.5,No,Yes,No,Yes
CUST-3717,Female,32,0,Yes,No,29,Basic,Annual,No,Bank transfer,31.39,910.31,1,21,110.9,Yes,No,Yes,No
CUST-3718,Female,31,0,Yes,No,6,Basic,Monthly,Yes,Credit card,35.05,210.3,0,16,89.3,No,Yes,Yes,Yes
CUST-3719,Female,23,0,Yes,No,59,Basic,Annual,No,Electronic check,36.29,2141.11,1,28,198.2,Yes,No,No,No
CUST-3720,Female,67,0,No,No,5,Basic,Annual,No,Mailed check,45.27,226.35,3,14,64.3,No,No,No,Yes
CUST-3721,Male,54,0,Yes,No,2,Basic,Monthly,Yes,Bank transfer,31.7,63.4,1,13,95.5,Yes,Yes,Yes,No
CUST-3722,Male,67,1,Yes,No,11,Basic,Monthly,No,Credit card,26.49,291.39,1,10,40.4,No,No,No,Yes
CUST-3723,Female,49,0,No,Yes,72,Basic,Monthly,Yes,Electronic check,46.6,3355.2,1,26,128.6,No,No,No,No
CUST-3724,Female,20,0,No,No,5,Basic,Annual,No,Bank transfer,44.05,220.25,3,13,73.1,No,Yes,No,No
CUST-3725,Male,20,0,No,No,14,Basic,Annual,No,Bank transfer,49.45,692.3,3,22,106.9,No,Yes,No,No
CUST-3726,Female,39,0,No,No,13,Basic,Monthly,Yes,Credit card,77.19,1003.47,1,16,117.3,No,Yes,No,No
CUST-3727,Female,39,0,Yes,No,54,Basic,Monthly,Yes,Mailed check,25.96,1401.84,0,30,231.5,Yes,Yes,No,No
CUST-3728,Female,27,0,No,Yes,18,Basic,Annual,No,Mailed check,45.49,818.82,2,20,103.2,Yes,No,No,No
CUST-3729,Male,68,1,Yes,No,32,Premium,Annual,No,Electronic check,94.29,3017.28,1,28,126.3,Yes,No,No,No
CUST-3730,Male,20,0,No,No,18,Premium,Annual,No,Mailed check,96.55,1737.9,5,11,79.6,Yes,No,No,Yes
CUST-3731,Female,78,1,No,Yes,27,Basic,Annual,Yes,Bank transfer,76.67,2070.09,3,15,119.7,Yes,No,No,No
CUST-3732,Female,29,0,No,No,3,Premium,Monthly,Yes,Credit card,55.92,167.76,4,4,25.6,No,No,No,Yes
CUST-3733,Male,46,0,No,No,16,Premium,Annual,Yes,Electronic check,89.08,1425.28,4,17,135.0,Yes,No,No,No
CUST-3734,Male,65,0,No,Yes,64,Basic,Monthly,Yes,Credit card,44.87,2871.68,1,27,110.4,Yes,Yes,No,No
CUST-3735,Female,34,0,Yes,Yes,39,Basic,Monthly,No,Electronic check,52.73,2056.47,1,30,212.9,Yes,No,No,No
CUST-3736,Female,24,0,Yes,Yes,72,Premium,Monthly,Yes,Electronic check,105.45,7592.4,1,30,180.4,No,No,Yes,No
CUST-3737,Male,30,0,Yes,No,51,Premium,Annual,No,Electronic check,69.01,3519.51,1,27,150.8,No,Yes,No,No
CUST-3738,Male,73,0,No,No,20,Premium,Monthly,Yes,Credit card,92.18,1843.6,1,17,107.7,Yes,No,Yes,Yes
CUST-3739,Male,19,0,Yes,Yes,38,Basic,Annual,No,Mailed check,30.71,1166.98,1,21,104.2,No,No,Yes,No
CUST-3740,Female,21,0,No,No,50,Basic,Monthly,Yes,Electronic check,50.33,2516.5,1,23,135.6,No,No,No,No
CUST-3741,Male,27,0,No,Yes,11,Basic,Annual,Yes,Electronic check,47.26,519.86,3,11,66.2,No,No,No,No
CUST-3742,Female,56,0,Yes,No,3,Premium,Monthly,Yes,Credit card,86.14,258.42,4,20,140.9,Yes,No,No,No
CUST-3743,Male,41,0,Yes,Yes,18,Basic,Annual,Yes,Credit card,71.66,1289.88,3,19,118.6,Yes,No,No,No
CUST-3744,Male,34,0,No,No,6,Premium,Annual,No,Electronic check,90.55,543.3,3,12,74.6,No,No,No,Yes
CUST-3745,Male,69,0,No,No,11,Premium,Monthly,No,Electronic check,90.02,990.22,4,10,41.4,No,Yes,Yes,Yes
CUST-3746,Male,23,0,Yes,No,72,Basic,Monthly,Yes,Credit card,31.41,2261.52,0,28,206.5,No,Yes,Yes,No
CUST-3747,Female,36,0,No,Yes,62,Basic,Annual,Yes,Credit card,18.0,1116.0,1,25,144.3,Yes,Yes,No,No
CUST-3748,Female,22,0,Yes,Yes,30,Premium,Monthly,Yes,Credit card,95.88,2876.4,1,27,202.7,Yes,Yes,No,No
CUST-3749,Male,49,0,Yes,No,17,Basic,Monthly,No,Credit card,31.66,538.22,3,12,88.7,No,Yes,No,No
CUST-3750,Female,27,0,No,Yes,11,Premium,Annual,No,Mailed check,97.78,1075.58,4,13,82.8,No,No,No,Yes
CUST-3751,Male,26,0,No,No,28,Premium,Annual,Yes,Credit card,125.0,3500.0,5,17,68.8,Yes,Yes,No,Yes
CUST-3752,Male,44,0,No,No,26,Basic,Monthly,No,Credit card,48.03,1248.78,0,19,108.7,Yes,Yes,No,No
CUST-3753,Male,30,0,No,No,50,Basic,Monthly,Yes,Credit card,47.78,2389.0,2,25,126.3,No,Yes,Yes,No
CUST-3754,Male,36,0,Yes,No,72,Premium,Annual,No,Mailed check,109.88,7911.36,1,30,140.5,Yes,No,Yes,No
CUST-3755,Female,38,0,No,No,14,Basic,Annual,Yes,Bank transfer,65.12,911.68,3,15,92.1,No,Yes,Yes,No
CUST-3756,Male,41,0,Yes,No,8,Basic,Annual,No,Bank transfer,48.05,384.4,2,14,76.6,Yes,No,No,Yes
CUST-3757,Male,55,0,Yes,No,17,Basic,Monthly,Yes,Credit card,47.81,812.77,2,17,118.3,Yes,Yes,Yes,Yes
CUST-3758,Female,21,0,No,No,19,Premium,Annual,Yes,Electronic check,86.74,1648.06,2,19,94.7,Yes,No,No,No
CUST-3759,Male,41,0,Yes,No,2,Basic,Monthly,Yes,Electronic check,53.27,106.54,5,12,74.7,Yes,No,Yes,Yes
CUST-3760,Male,76,1,No,Yes,65,Premium,Monthly,No,Mailed check,103.98,6758.7,0,30,180.6,No,Yes,No,No
CUST-3761,Male,52,0,No,No,72,Basic,Monthly,No,Bank transfer,45.58,3281.76,1,26,146.5,Yes,No,No,No
CUST-3762,Female,20,0,Yes,Yes,72,Basic,Annual,No,Electronic check,27.02,1945.44,0,30,223.4,No,No,No,No
CUST-3763,Male,21,0,Yes,No,65,Basic,Annual,No,Mailed check,47.88,3112.2,1,29,186.2,No,No,Yes,No
CUST-3764,Female,74,1,Yes,Yes,72,Basic,Annual,No,Electronic check,56.61,4075.92,0,29,205.5,No,Yes,Yes,No
CUST-3765,Male,54,0,No,No,72,Premium,Annual,Yes,Credit card,80.61,5803.92,0,30,217.2,No,Yes,No,No
CUST-3766,Male,57,0,No,No,39,Premium,Monthly,Yes,Electronic check,98.88,3856.32,2,26,119.4,No,No,Yes,No
CUST-3767,Female,65,1,Yes,No,6,Basic,Monthly,Yes,Credit card,56.32,337.92,4,8,34.4,No,No,No,Yes
CUST-3768,Male,71,1,No,No,6,Basic,Monthly,Yes,Bank transfer,49.85,299.1,5,13,56.4,No,No,Yes,No
CUST-3769,Male,52,0,No,Yes,2,Premium,Monthly,Yes,Credit card,122.13,244.26,2,16,93.1,Yes,No,No,Yes
CUST-3770,Female,48,0,Yes,No,18,Basic,Annual,No,Credit card,34.45,620.1,3,13,72.1,Yes,No,No,No
CUST-3771,Female,73,1,No,No,55,Basic,Monthly,Yes,Credit card,29.43,1618.65,0,30,234.0,Yes,Yes,No,No
CUST-3772,Female,61,0,Yes,No,23,Basic,Annual,Yes,Mailed check,31.19,717.37,0,21,120.0,No,Yes,No,No
CUST-3773,Female,42,0,Yes,No,15,Premium,Annual,No,Electronic check,86.39,1295.85,3,14,64.2,Yes,Yes,Yes,No
CUST-3774,Female,57,0,Yes,No,4,Basic,Annual,No,Electronic check,34.51,138.04,7,12,55.9,Yes,Yes,No,Yes
CUST-3775,Male,30,0,No,No,2,Premium,Monthly,Yes,Mailed check,107.15,214.3,7,4,21.4,No,No,No,Yes
CUST-3776,Female,21,0,Yes,No,17,Basic,Annual,Yes,Bank transfer,18.0,306.0,3,16,118.4,No,No,No,No
CUST-3777,Male,63,0,Yes,Yes,4,Basic,Monthly,Yes,Mailed check,34.29,137.16,2,12,81.1,Yes,No,No,Yes
CUST-3778,Male,31,0,Yes,No,4,Basic,Monthly,Yes,Mailed check,59.29,237.16,5,8,56.6,Yes,Yes,No,Yes
CUST-3779,Male,30,0,Yes,No,17,Premium,Monthly,No,Mailed check,92.17,1566.89,3,12,63.1,No,Yes,No,Yes
CUST-3780,Female,44,0,No,Yes,23,Premium,Monthly,No,Bank transfer,76.28,1754.44,3,21,126.2,Yes,Yes,No,No
CUST-3781,Female,23,0,Yes,No,7,Premium,Monthly,Yes,Electronic check,87.59,613.13,2,19,144.3,No,No,Yes,No
CUST-3782,Male,34,0,No,Yes,38,Basic,Annual,Yes,Mailed check,64.38,2446.44,1,21,140.8,No,No,Yes,No
CUST-3783,Female,53,0,Yes,Yes,18,Basic,Annual,No,Mailed check,42.19,759.42,1,13,88.5,Yes,Yes,No,Yes
CUST-3784,Female,57,0,No,No,4,Basic,Annual,No,Mailed check,49.61,198.44,3,20,91.5,Yes,Yes,Yes,No
CUST-3785,Female,66,0,No,No,34,Basic,Monthly,No,Bank transfer,42.0,1428.0,1,24,157.6,Yes,No,No,No
CUST-3786,Female,52,0,No,Yes,15,Premium,Annual,No,Electronic check,119.05,1785.75,10,7,45.7,Yes,No,Yes,Yes
CUST-3787,Male,34,0,No,No,2,Basic,Annual,Yes,Mailed check,40.25,80.5,5,13,91.8,No,No,No,Yes
CUST-3788,Male,58,0,Yes,No,72,Premium,Annual,Yes,Mailed check,86.47,6225.84,0,30,200.1,Yes,No,No,No
CUST-3789,Female,19,0,Yes,Yes,28,Basic,Monthly,Yes,Credit card,55.74,1560.72,0,28,191.0,Yes,No,Yes,No
CUST-3790,Male,74,1,No,No,22,Basic,Monthly,Yes,Bank transfer,53.84,1184.48,4,8,57.8,No,No,No,No
CUST-3791,Female,30,0,No,No,65,Premium,Annual,Yes,Electronic check,92.49,6011.85,0,23,161.5,Yes,Yes,No,No
CUST-3792,Female,69,1,No,No,72,Basic,Monthly,Yes,Mailed check,47.91,3449.52,0,30,202.2,Yes,No,No,No
CUST-3793,Male,19,0,Yes,Yes,9,Basic,Monthly,Yes,Bank transfer,55.36,498.24,1,16,90.7,No,No,Yes,Yes
CUST-3794,Male,69,1,No,No,55,Basic,Monthly,No,Mailed check,36.59,2012.45,0,30,134.7,Yes,No,Yes,No
CUST-3795,Male,45,0,No,Yes,59,Premium,Monthly,Yes,Bank transfer,107.01,6313.59,0,22,116.0,Yes,No,No,No
CUST-3796,Female,60,0,Yes,Yes,2,Basic,Annual,No,Electronic check,46.32,92.64,4,16,108.8,No,No,No,No
CUST-3797,Male,76,0,Yes,No,41,Basic,Annual,Yes,Electronic check,49.32,2022.12,0,25,198.5,Yes,No,Yes,No
CUST-3798,Female,43,0,Yes,Yes,3,Premium,Monthly,No,Mailed check,86.45,259.35,2,14,67.5,No,No,No,Yes
CUST-3799,Male,39,0,Yes,Yes,30,Basic,Monthly,Yes,Credit card,44.86,1345.8,1,19,87.6,No,No,No,No
CUST-3800,Male,64,0,Yes,No,37,Basic,Monthly,Yes,Electronic check,31.95,1182.15,0,17,101.1,Yes,No,Yes,No
CUST-3801,Female,60,0,Yes,No,16,Basic,Monthly,Yes,Mailed check,36.94,591.04,3,17,122.6,No,No,Yes,No
CUST-3802,Female,72,1,No,Yes,70,Basic,Monthly,Yes,Credit card,61.91,4333.7,0,30,127.6,Yes,No,No,No
CUST-3803,Female,20,0,No,No,53,Basic,Annual,Yes,Bank transfer,29.11,1542.83,0,30,223.0,No,Yes,No,No
CUST-3804,Female,52,0,Yes,Yes,72,Premium,Monthly,No,Mailed check,86.18,6204.96,0,24,113.0,Yes,No,Yes,No
CUST-3805,Female,77,1,No,No,13,Basic,Monthly,Yes,Electronic check,32.35,420.55,3,21,129.7,No,No,Yes,Yes
CUST-3806,Female,75,1,Yes,Yes,1,Basic,Monthly,No,Electronic check,50.73,50.73,1,12,76.3,Yes,No,No,Yes
CUST-3807,Female,29,0,No,No,55,Basic,Monthly,No,Electronic check,66.13,3637.15,3,24,128.8,No,Yes,No,No
CUST-3808,Female,41,0,Yes,No,9,Basic,Monthly,No,Credit card,41.41,372.69,5,9,54.8,Yes,No,No,No
CUST-3809,Male,22,0,Yes,Yes,21,Basic,Monthly,No,Bank transfer,18.0,378.0,0,18,100.3,Yes,No,Yes,No
CUST-3810,Female,37,0,No,No,56,Basic,Monthly,Yes,Credit card,55.48,3106.88,0,18,138.4,Yes,No,No,No
CUST-3811,Female,56,0,No,No,8,Basic,Annual,Yes,Credit card,43.37,346.96,4,15,61.4,No,Yes,No,No
CUST-3812,Male,56,0,Yes,No,13,Basic,Monthly,Yes,Bank transfer,51.85,674.05,0,17,127.0,Yes,No,No,No
CUST-3813,Female,30,0,Yes,No,19,Basic,Annual,Yes,Electronic check,55.33,1051.27,3,16,68.9,Yes,No,No,No
CUST-3814,Male,58,0,Yes,No,11,Basic,Annual,No,Mailed check,35.88,394.68,2,16,98.8,No,Yes,No,No
CUST-3815,Male,74,1,Yes,No,21,Basic,Annual,No,Credit card,28.1,590.1,1,15,119.9,No,Yes,No,No
CUST-3816,Female,70,0,Yes,No,1,Basic,Monthly,Yes,Electronic check,27.34,27.34,5,11,53.1,Yes,No,No,Yes
CUST-3817,Male,62,0,Yes,No,8,Basic,Monthly,Yes,Credit card,72.57,580.56,3,14,79.9,Yes,No,Yes,No
CUST-3818,Female,29,0,No,No,59,Premium,Annual,Yes,Credit card,87.14,5141.26,1,17,98.6,Yes,No,No,No
CUST-3819,Male,30,0,No,No,18,Premium,Annual,Yes,Mailed check,88.17,1587.06,1,19,127.2,Yes,No,Yes,No
CUST-3820,Male,73,1,No,No,34,Basic,Monthly,Yes,Mailed check,53.52,1819.68,1,22,115.5,Yes,No,Yes,No
CUST-3821,Male,27,0,No,No,9,Premium,Monthly,Yes,Bank transfer,94.05,846.45,3,17,124.1,No,No,Yes,No
CUST-3822,Female,50,0,No,No,35,Premium,Monthly,Yes,Mailed check,60.93,2132.55,3,20,96.8,No,No,Yes,No
CUST-3823,Female,74,1,Yes,Yes,72,Basic,Monthly,No,Electronic check,28.97,2085.84,0,29,231.5,No,Yes,No,No
CUST-3824,Male,57,0,Yes,No,30,Basic,Annual,Yes,Electronic check,47.89,1436.7,1,22,162.0,Yes,No,Yes,No
CUST-3825,Male,71,1,No,No,33,Premium,Monthly,Yes,Electronic check,80.63,2660.79,1,20,82.7,Yes,No,No,No
CUST-3826,Female,33,0,Yes,No,4,Basic,Monthly,No,Electronic check,68.54,274.16,5,10,68.0,No,Yes,No,Yes
CUST-3827,Female,62,0,No,No,17,Basic,Monthly,No,Electronic check,25.99,441.83,2,16,73.7,No,Yes,Yes,No
CUST-3828,Male,52,0,No,No,65,Premium,Monthly,No,Credit card,78.19,5082.35,2,25,181.3,No,Yes,No,No
CUST-3829,Male,20,0,Yes,No,60,Premium,Monthly,No,Mailed check,79.28,4756.8,1,17,93.7,No,No,No,No
CUST-3830,Female,73,1,Yes,No,25,Basic,Annual,Yes,Electronic check,52.57,1314.25,3,11,55.2,Yes,No,No,No
CUST-3831,Female,22,0,No,No,72,Premium,Annual,Yes,Bank transfer,76.68,5520.96,1,20,87.5,Yes,Yes,No,No
CUST-3832,Female,43,0,No,Yes,6,Basic,Annual,Yes,Mailed check,68.26,409.56,5,18,91.6,No,No,Yes,Yes
CUST-3833,Female,28,0,No,No,36,Premium,Monthly,No,Electronic check,113.89,4100.04,0,24,101.5,No,Yes,No,No
